Paper_ID,DOI,Journal,Year,Polymer_type,Polymer_MW_kDa,Solvent_system,Solvent_ratio,Fiber_diameter_nm_std,Solvent_density_gmL,c_star_wt_pct,Polymer_conc_wt,intrinsic_viscosity_dLg,c_over_cstar,Solvent_ST_mNm,Solvent_BP_C,Air_pressure_bar_std,Feed_rate_mLh_std,Working_distance_cm,log_diameter
Araujo2024,10.1016/j.ceramint.2024.07.437,Ceramics International,2024,PVP,1300,ethanol,NR,848.0,0.789,0.4753731130134789,10.0,2.666173345198204,21.03610769361383,22.39,78.4,1.379,4.5,45.0,6.742880635791903
Araujo2024,10.1016/j.ceramint.2024.07.437,Ceramics International,2024,PVP,1300,ethanol,NR,795.0,0.789,0.4753731130134789,10.0,2.666173345198204,21.03610769361383,22.39,78.4,1.379,4.5,45.0,6.678342114654332
Araujo2024,10.1016/j.ceramint.2024.07.437,Ceramics International,2024,PVP,1300,ethanol,NR,731.0,0.789,0.4753731130134789,10.0,2.666173345198204,21.03610769361383,22.39,78.4,1.379,4.5,45.0,6.594413459749778
Silva2019,10.1016/j.ijhydene.2019.04.073,International Journal of Hydrogen Energy,2019,PVP,1300,ethanol,NR,630.0,0.789,0.4753731130134789,8.7,2.666173345198204,18.301413693444029,22.39,78.4,4.1,2.5,60.0,6.4457198193855785
Silva2022,10.1002/app.52386,Journal_of_Applied_Polymer_Science,2022,PLA,66,DCE,NR,274.0,1.253,0.4440024369454254,10.0,1.7974779653413822,22.52239890572752,31.86,83.5,2.8,7.2,12.0,5.613128106388071
An2025,10.1016/j.ceramint.2025.09.416,Ceramics_International,2025,PEO,300,methanol,NR,1500.0,0.791,0.5404542356088966,1.0,2.3391851147881826,1.850295425797452,22.5,64.7,0.3,3.0,30.0,7.313220387090301
An2025,10.1016/j.ceramint.2025.09.416,Ceramics_International,2025,PEO,300,methanol,NR,1600.0,0.791,0.5404542356088966,1.0,2.3391851147881826,1.850295425797452,22.5,64.7,0.3,3.0,30.0,7.377758908227872
An2025,10.1016/j.ceramint.2025.09.416,Ceramics_International,2025,PEO,300,methanol,NR,1500.0,0.791,0.5404542356088966,1.0,2.3391851147881826,1.850295425797452,22.5,64.7,0.3,3.0,30.0,7.313220387090301
An2025,10.1016/j.ceramint.2025.09.416,Ceramics_International,2025,PEO,300,methanol,NR,1500.0,0.791,0.5404542356088966,1.0,2.3391851147881826,1.850295425797452,22.5,64.7,0.3,3.0,30.0,7.313220387090301
BilbaoSainz2014,10.1016/j.eurpolymj.2014.02.004,European Polymer Journal,2014,PLA,75,TFE,NR,101.0,1.393,0.3637957817136189,10.0,1.9732914063844191,27.48794929093496,21.08,74.0,5.5158,0.9,20.0,4.61512051684126
BilbaoSainz2014,10.1016/j.eurpolymj.2014.02.004,European Polymer Journal,2014,PLA,75,chloroform/acetone,80:20,178.0,1.348,0.3759402996491625,10.0,1.9732914063844191,26.599968158061973,26.404000000000003,60.18000000000001,5.5158,0.9,20.0,5.181783550292085
BilbaoSainz2014,10.1016/j.eurpolymj.2014.02.004,European Polymer Journal,2014,PLA,75,chloroform/acetone,80:20,293.0,1.348,0.3759402996491625,10.0,1.9732914063844191,26.599968158061973,26.404000000000003,60.18000000000001,5.5158,0.9,20.0,5.680172609017068
BilbaoSainz2014,10.1016/j.eurpolymj.2014.02.004,European Polymer Journal,2014,PLA,75,TFE,NR,197.0,1.393,0.3637957817136189,10.0,1.9732914063844191,27.48794929093496,21.08,74.0,5.5158,0.9,20.0,5.2832037287379885
Padovani2024,10.1002/app.54761,Journal of Applied Polymer Science,2024,PVDF,275,DMF,NR,1835.0,0.944,1.1283619734132618,17.5,0.9388140143485048,15.509207517037298,36.76,153.0,1.4,4.56,22.0,7.51479976048867
Padovani2024,10.1002/app.54761,Journal of Applied Polymer Science,2024,PVDF,275,DMF,NR,629.0,0.944,1.1283619734132618,17.5,0.9388140143485048,15.509207517037298,36.76,153.0,1.4,4.56,22.0,6.444131256700441
Padovani2024,10.1002/app.54761,Journal of Applied Polymer Science,2024,PVDF,275,DMF,NR,419.0,0.944,1.1283619734132618,17.5,0.9388140143485048,15.509207517037298,36.76,153.0,1.4,4.56,22.0,6.037870919922137
Padovani2024,10.1002/app.54761,Journal of Applied Polymer Science,2024,PVDF,275,DMF,NR,412.0,0.944,1.1283619734132618,17.5,0.9388140143485048,15.509207517037298,36.76,153.0,1.4,4.56,22.0,6.021023349349527
Padovani2024,10.1002/app.54761,Journal of Applied Polymer Science,2024,PVDF,275,DMF,NR,615.0,0.944,1.1283619734132618,17.5,0.9388140143485048,15.509207517037298,36.76,153.0,1.4,4.56,22.0,6.421622267806518
Padovani2024,10.1002/app.54761,Journal of Applied Polymer Science,2024,PVDF,275,DMF,NR,574.0,0.944,1.1283619734132618,17.5,0.9388140143485048,15.509207517037298,36.76,153.0,1.4,4.56,22.0,6.352629396319567
